customer_id,age,income,credit_score,months_on_book,current_limit,avg_monthly_spend,utilization_rate,num_late_payments_12m,debt_to_income,num_credit_inquiries_6m,employment_status,account_type,limit_increase_treatment,spend_change_pct,defaulted_next_12m,spend_to_income_ratio,limit_to_income_ratio,late_payment_rate,tenure_years,risk_flag_high_utilization,credit_score_bucket,credit_score_x_dti,spend_to_monthly_income,inquiries_per_month_on_book,is_new_account,high_risk_combo,debt_burden_index,credit_score_x_income,payment_behavior_score,spending_headroom,dti_x_utilization,risk_composite,income_x_tenure,utilization_squared
CUST_027362,51.0,623470.55,696.0,206,21423.18,959.64,0.045,0,0.435,4,employed,standard,1,28.92,1,0.01847028700874484,0.034361173915913104,0.0,17.166666666666668,0,good,393.23999999999995,0.018470287008744837,0.01932367149758454,0,0,0.019575,433935502.8,0.3333333333333333,0.955,0.019575,0.17403530832622904,128434933.30000001,0.002025
CUST_027363,46.0,1670986.08,661.0,51,83871.61,35737.78,0.426,1,0.051,2,employed,premium,1,20.56,0,0.25664687763287647,0.05019288371331017,0.08333333333333333,4.25,0,fair,627.289,0.2566468776328765,0.038461538461538464,0,0,0.021726,1104521798.88,0.25,0.5740000000000001,0.021726,0.18100203619909505,85220290.08,0.181476
CUST_027364,48.0,835201.64,670.0,187,24226.32,11687.54,0.482,0,0.198,2,self_employed,standard,0,-5.95,0,0.16792409555134497,0.029006552238091867,0.0,15.583333333333334,0,fair,537.34,0.16792409555134494,0.010638297872340425,0,0,0.095436,559585098.8,0.16666666666666666,0.518,0.095436,0.21049324155193994,156182706.68,0.23232399999999997
CUST_027365,23.0,651822.32,656.0,37,39911.2,10287.39,0.258,0,0.222,1,employed,standard,1,22.16,0,0.18939007795866825,0.06123018309652238,0.0,3.0833333333333335,0,fair,510.368,0.18939007795866825,0.02631578947368421,0,0,0.057276,427595441.91999996,0.08333333333333333,0.742,0.057276,0.17820216718266257,24117425.84,0.066564
CUST_027366,42.0,345023.51,678.0,136,32230.83,14428.79,0.448,1,0.179,0,unemployed,premium,1,35.0,0,0.5018367588921694,0.09341632980314878,0.08333333333333333,11.333333333333334,0,good,556.6379999999999,0.5018367588921694,0.0,0,0,0.080192,233925939.78,0.08333333333333333,0.552,0.080192,0.2075558823529412,46923197.36,0.20070400000000002
CUST_027367,36.0,425123.81,661.0,75,214462.65,40499.56,0.189,1,0.369,2,retired,premium,0,10.2,0,1.1431839585743269,0.5044710386840012,0.08333333333333333,6.25,0,fair,417.091,1.1431839585743266,0.02631578947368421,0,0,0.069741,281006838.41,0.25,0.8109999999999999,0.069741,0.2118874613003096,31884285.75,0.035721
CUST_027368,58.0,850368.41,732.0,144,51029.96,12193.64,0.239,1,0.518,0,employed,premium,0,4.58,0,0.17207092629416937,0.06000923764324688,0.08333333333333333,12.0,0,good,352.824,0.17207092629416937,0.0,0,0,0.123802,622469676.12,0.08333333333333333,0.761,0.123802,0.23144705882352942,122453051.04,0.057121
CUST_027369,42.0,514212.2,653.0,136,47664.82,2597.17,0.054,1,0.196,3,employed,standard,1,31.26,0,0.06060929709563484,0.09269484465751687,0.08333333333333333,11.333333333333334,0,fair,525.0120000000001,0.06060929709563483,0.021897810218978103,0,0,0.010584,335780566.6,0.3333333333333333,0.946,0.010584,0.14401919278660372,69932859.2,0.0029159999999999998
CUST_027370,32.0,544057.95,648.0,223,57564.37,9524.16,0.165,1,0.183,2,employed,standard,0,-0.36,0,0.210069386909979,0.10580558559984282,0.08333333333333333,18.583333333333332,0,fair,529.4159999999999,0.21006938690997898,0.008928571428571428,0,0,0.030195,352549551.59999996,0.25,0.835,0.030195,0.16343697478991598,121324922.85,0.027225000000000003
CUST_027371,50.0,366972.89,571.0,16,67654.3,32294.75,0.477,0,0.208,2,employed,standard,0,7.47,0,1.0560371366942118,0.1843577600514305,0.0,1.3333333333333333,0,poor,452.232,1.0560371366942118,0.11764705882352941,0,0,0.09921599999999998,209541520.19,0.16666666666666666,0.523,0.09921599999999998,0.2576352941176471,5871566.24,0.22752899999999998
CUST_027372,47.0,716593.62,717.0,14,31260.88,1134.27,0.036,0,0.163,0,self_employed,standard,1,20.51,0,0.01899436391856238,0.04362427898813836,0.0,1.1666666666666667,0,good,600.129,0.01899436391856238,0.0,0,0,0.005868,513797625.54,0.0,0.964,0.005868,0.09489117647058824,10032310.68,0.0012959999999999998
CUST_027373,30.0,625866.02,674.0,65,94230.15,31858.69,0.338,0,0.026,1,employed,premium,0,11.17,0,0.6108404479284559,0.15055961977293478,0.0,5.416666666666667,0,good,656.476,0.6108404479284559,0.015151515151515152,0,0,0.008788,421833697.48,0.08333333333333333,0.6619999999999999,0.008788,0.13773279857397505,40681291.300000004,0.11424400000000001
CUST_027374,36.0,823071.36,613.0,10,43055.06,11214.59,0.26,2,0.331,0,retired,standard,0,10.97,0,0.1635035387454133,0.05231023953986201,0.16666666666666666,0.8333333333333334,0,fair,410.09700000000004,0.1635035387454133,0.0,1,0,0.08606000000000001,504542743.68,0.16666666666666666,0.74,0.08606000000000001,0.24339705882352938,8230713.6,0.06760000000000001
CUST_027375,36.0,1042442.62,751.0,194,14597.4,4452.26,0.305,1,0.165,1,employed,standard,0,16.79,0,0.051251856912757465,0.014003072898151458,0.08333333333333333,16.166666666666668,0,excellent,627.0849999999999,0.05125185691275746,0.005128205128205128,0,0,0.050325,782874407.62,0.16666666666666666,0.6950000000000001,0.050325,0.15020399698340875,202233868.28,0.093025
CUST_027376,55.0,730815.39,552.0,202,30890.37,6567.32,0.213,0,0.534,3,employed,standard,1,30.5,0,0.10783549591094407,0.04226836273932326,0.0,16.833333333333332,0,poor,257.23199999999997,0.10783549591094407,0.014778325123152709,0,0,0.11374200000000001,403410095.28000003,0.25,0.787,0.11374200000000001,0.28275430310055055,147624708.78,0.045369
CUST_027377,42.0,352292.27,802.0,78,130812.19,55392.86,0.423,0,0.25,4,unemployed,premium,0,-4.09,0,1.8868262990839963,0.37131723043483184,0.0,6.5,0,excellent,601.5,1.8868262990839963,0.05063291139240506,0,0,0.10575,282538400.54,0.3333333333333333,0.577,0.10575,0.16910446760982875,27478797.060000002,0.17892899999999998
CUST_027378,49.0,302429.76,640.0,92,67520.88,35624.25,0.528,2,0.14,1,employed,standard,1,10.57,0,1.4135216058102218,0.22326136158028892,0.16666666666666666,7.666666666666667,0,fair,550.4,1.4135216058102218,0.010752688172043012,0,0,0.07392000000000001,193555046.4,0.25,0.472,0.07392000000000001,0.24079291587602783,27823537.92,0.27878400000000003
CUST_027379,34.0,829730.02,740.0,95,40209.95,5641.77,0.14,1,0.329,1,employed,standard,1,50.95,0,0.08159429979404627,0.04846148630370153,0.08333333333333333,7.916666666666667,0,good,496.54,0.08159429979404627,0.010416666666666666,0,0,0.046060000000000004,614000214.8000001,0.16666666666666666,0.86,0.046060000000000004,0.1626151960784314,78824351.9,0.019600000000000003
CUST_027380,44.0,630364.39,716.0,150,73455.59,10495.72,0.143,0,0.173,2,employed,student,0,1.15,0,0.19980291082115217,0.1165287747298035,0.0,12.5,0,good,592.132,0.19980291082115217,0.013245033112582781,0,0,0.024738999999999997,451340903.24,0.16666666666666666,0.857,0.024738999999999997,0.12046862095831708,94554658.5,0.020448999999999995
CUST_027381,56.0,1313318.46,660.0,150,23883.42,5980.32,0.25,0,0.088,0,employed,standard,1,35.47,0,0.05464313659308497,0.018185551126723674,0.0,12.5,0,fair,601.9200000000001,0.054643136593084965,0.0,0,0,0.022,866790183.6,0.0,0.75,0.022,0.13905882352941173,196997769.0,0.0625
CUST_027382,36.0,603928.96,626.0,133,75160.18,34391.37,0.458,0,0.233,1,employed,standard,0,9.2,0,0.6833526247855378,0.1244520216417507,0.0,11.083333333333334,0,fair,480.142,0.6833526247855378,0.007462686567164179,0,0,0.106714,378059528.96,0.08333333333333333,0.542,0.106714,0.2296550921861282,80322551.67999999,0.209764
CUST_027383,41.0,274490.99,723.0,218,101750.59,23600.19,0.232,0,0.334,0,employed,student,0,19.28,0,1.0317361600830686,0.3706882692215143,0.0,18.166666666666668,0,good,481.518,1.0317361600830688,0.0,0,0,0.07748800000000002,198456985.76999998,0.0,0.768,0.07748800000000002,0.17472352941176472,59839035.82,0.053824000000000004
CUST_027384,24.0,337855.59,688.0,204,33553.4,6066.79,0.181,0,0.019,1,unemployed,standard,1,13.26,0,0.21548105804613146,0.09931284546749693,0.0,17.0,0,good,674.928,0.21548105804613146,0.004878048780487805,0,0,0.0034389999999999998,232444645.92000002,0.08333333333333333,0.819,0.0034389999999999998,0.09861427546628407,68922540.36,0.032761
CUST_027385,31.0,426090.37,647.0,56,67540.62,20772.24,0.308,1,0.013,0,retired,standard,1,36.4,0,0.5850094194806609,0.15851243012133787,0.08333333333333333,4.666666666666667,0,fair,638.5889999999999,0.585009419480661,0.0,0,0,0.004004,275680469.39,0.08333333333333333,0.692,0.004004,0.14899705882352943,23861060.72,0.094864
CUST_027386,36.0,1307456.09,688.0,84,86266.17,55904.29,0.648,0,0.391,1,employed,standard,0,15.32,1,0.5130967572302944,0.06598016611020566,0.0,7.0,0,good,418.99199999999996,0.5130967572302944,0.011764705882352941,0,0,0.25336800000000004,899529789.9200001,0.08333333333333333,0.352,0.25336800000000004,0.2857029411764706,109826311.56,0.419904
CUST_027387,27.0,1010521.03,702.0,222,17261.23,2576.56,0.149,2,0.425,1,employed,standard,1,43.4,1,0.0305968100436267,0.01708151486961137,0.16666666666666666,18.5,0,good,403.65,0.0305968100436267,0.004484304932735426,0,0,0.06332499999999999,709385763.0600001,0.25,0.851,0.06332499999999999,0.21373372461092058,224335668.66,0.022201
CUST_027388,56.0,469189.93,755.0,222,29939.69,9251.41,0.309,2,0.292,2,employed,standard,0,9.94,0,0.23661402963188063,0.06381145051429386,0.16666666666666666,18.5,0,excellent,534.54,0.2366140296318806,0.008968609865470852,0,0,0.09022799999999999,354238397.15,0.3333333333333333,0.6910000000000001,0.09022799999999999,0.19422627275125298,104160164.46,0.095481
CUST_027389,30.0,547346.22,671.0,90,43392.75,18240.33,0.42,0,0.487,0,employed,standard,0,5.86,0,0.3999003774978112,0.07927843184885794,0.0,7.5,0,good,344.223,0.3999003774978112,0.0,0,0,0.20454,367269313.62,0.0,0.5800000000000001,0.20454,0.2689264705882353,49261159.8,0.17639999999999997
CUST_027390,49.0,323480.77,708.0,145,68138.19,7970.45,0.117,1,0.161,2,unemployed,student,1,30.51,0,0.2956756903972993,0.2106406201518563,0.08333333333333333,12.083333333333334,0,good,594.012,0.29567569039729935,0.0136986301369863,0,0,0.018837000000000003,229024385.16000003,0.25,0.883,0.018837000000000003,0.1276375100725222,46904711.650000006,0.013689000000000002
CUST_027391,42.0,318495.76,687.0,106,56814.62,1173.39,0.021,0,0.138,2,employed,standard,0,-9.98,0,0.04420994489848153,0.17838422715580265,0.0,8.833333333333334,0,good,592.194,0.04420994489848154,0.018691588785046728,0,0,0.0028980000000000004,218806587.12,0.16666666666666666,0.979,0.0028980000000000004,0.09809857064321055,33760550.56,0.00044100000000000004
CUST_027392,40.0,988051.54,668.0,63,50797.66,15691.93,0.309,1,0.474,1,employed,standard,1,26.43,0,0.1905803011045355,0.051411953671971405,0.08333333333333333,5.25,0,fair,351.368,0.19058030110453547,0.015625,0,0,0.14646599999999999,660018428.72,0.16666666666666666,0.6910000000000001,0.14646599999999999,0.25859779411764705,62247247.02,0.095481
CUST_027393,58.0,912003.9,746.0,85,48662.91,15349.35,0.315,0,0.51,0,employed,standard,0,10.62,0,0.2019642679159596,0.05335822577074506,0.0,7.083333333333333,0,excellent,365.54,0.2019642679159596,0.0,0,0,0.16065000000000002,680354909.4,0.0,0.685,0.16065000000000002,0.22720588235294117,77520331.5,0.09922500000000001
CUST_027394,18.0,527437.57,674.0,64,33852.98,4148.78,0.123,0,0.103,2,self_employed,premium,0,9.75,0,0.09439100062591295,0.06418386160849332,0.0,5.333333333333333,0,good,604.578,0.09439100062591295,0.03076923076923077,0,0,0.012669,355492922.17999995,0.16666666666666666,0.877,0.012669,0.1155445701357466,33756004.48,0.015129
CUST_027395,38.0,1368728.58,642.0,199,21968.5,10278.88,0.468,1,0.336,1,employed,premium,1,36.63,0,0.09011761849818317,0.01605029683825262,0.08333333333333333,16.583333333333332,0,fair,426.28799999999995,0.09011761849818317,0.005,0,0,0.15724800000000003,878723748.36,0.16666666666666666,0.532,0.15724800000000003,0.2640117647058824,272376987.42,0.21902400000000002
CUST_027396,27.0,726117.2,616.0,214,51698.58,22553.55,0.436,0,0.158,2,employed,premium,0,14.54,1,0.3727257803561188,0.07119867150922744,0.0,17.833333333333332,0,fair,518.672,0.3727257803561188,0.009302325581395349,0,0,0.068888,447288195.2,0.16666666666666666,0.5640000000000001,0.068888,0.21021846785225717,155389080.79999998,0.190096
CUST_027397,18.0,656904.49,654.0,44,43824.4,13854.15,0.316,1,0.253,0,self_employed,standard,0,2.65,0,0.2530806266828835,0.06671350351098985,0.08333333333333333,3.6666666666666665,0,fair,488.538,0.25308062668288356,0.0,0,0,0.079948,429615536.46,0.08333333333333333,0.6839999999999999,0.079948,0.20812647058823533,28903797.56,0.099856
CUST_027398,26.0,658626.09,674.0,152,48135.67,18789.19,0.39,0,0.146,1,employed,standard,0,-0.26,0,0.34233426738378975,0.07308497299279475,0.0,12.666666666666666,0,good,575.596,0.34233426738378975,0.006535947712418301,0,0,0.05694,443913984.65999997,0.08333333333333333,0.61,0.05694,0.17727124183006537,100111165.67999999,0.1521
CUST_027399,40.0,370353.7,709.0,227,43192.18,18833.38,0.436,0,0.102,3,employed,standard,1,24.56,0,0.6102289784063181,0.1166241352523277,0.0,18.916666666666668,0,good,636.682,0.6102289784063181,0.013157894736842105,0,0,0.044472,262580773.3,0.25,0.5640000000000001,0.044472,0.16378049535603717,84070289.9,0.190096
CUST_027400,31.0,913417.92,636.0,215,66402.66,21711.02,0.327,0,0.098,0,self_employed,student,1,17.77,0,0.2852278615247662,0.07269690964679125,0.0,17.916666666666668,0,fair,573.672,0.2852278615247662,0.0,0,0,0.032046000000000005,580933797.12,0.0,0.673,0.032046000000000005,0.16542941176470588,196384852.8,0.10692900000000001
CUST_027401,51.0,916551.41,738.0,1,25867.25,2100.26,0.081,0,0.267,0,retired,standard,0,15.92,0,0.027497770146903164,0.028222366708267898,0.0,0.08333333333333333,0,good,540.954,0.027497770146903164,0.0,1,0,0.021627,676414940.58,0.0,0.919,0.021627,0.12247941176470588,916551.41,0.006561
CUST_027402,37.0,665490.54,661.0,163,56889.42,4134.43,0.073,2,0.058,0,employed,standard,0,6.77,0,0.07455126259195209,0.08548494167926113,0.16666666666666666,13.583333333333334,0,fair,622.6619999999999,0.07455126259195209,0.0,0,0,0.004234,439889246.94,0.16666666666666666,0.927,0.004234,0.12080588235294118,108474958.02000001,0.0053289999999999995
CUST_027403,36.0,361044.12,707.0,105,23871.22,1740.26,0.073,1,0.389,0,employed,standard,0,7.79,0,0.05784090875098589,0.06611718257591344,0.08333333333333333,8.75,0,good,431.977,0.057840908750985895,0.0,0,0,0.028397,255258192.84,0.08333333333333333,0.927,0.028397,0.17482058823529412,37909632.6,0.0053289999999999995
CUST_027404,36.0,974942.24,602.0,33,55339.6,20117.38,0.364,1,0.204,1,employed,standard,1,21.76,0,0.24761319193637563,0.05676192673732138,0.08333333333333333,2.75,0,fair,479.192,0.24761319193637565,0.029411764705882353,0,0,0.07425599999999999,586915228.48,0.16666666666666666,0.636,0.07425599999999999,0.2267705882352941,32173093.919999998,0.132496
CUST_027405,39.0,265629.45,641.0,211,57791.7,13406.83,0.232,0,0.386,2,employed,premium,1,27.33,0,0.60566311453794,0.21756510808571863,0.0,17.583333333333332,0,fair,393.574,0.6056631145379399,0.009433962264150943,0,0,0.089552,170268477.45000002,0.16666666666666666,0.768,0.089552,0.21760810210876802,56047813.95,0.053824000000000004
CUST_027406,35.0,421576.0,600.0,79,27308.54,7920.4,0.29,2,0.311,3,self_employed,standard,0,-0.73,0,0.22545116420289577,0.06477726436040003,0.16666666666666666,6.583333333333333,0,fair,413.40000000000003,0.22545116420289577,0.0375,0,0,0.09018999999999999,252945600.0,0.4166666666666667,0.71,0.09018999999999999,0.252735294117647,33304504.0,0.0841
CUST_027407,30.0,775389.42,743.0,114,83378.78,18096.61,0.217,0,0.157,1,unemployed,standard,1,26.12,0,0.28006484793150777,0.10753149043483208,0.0,9.5,0,excellent,626.3489999999999,0.28006484793150777,0.008695652173913044,0,0,0.034069,576114339.0600001,0.08333333333333333,0.783,0.034069,0.12128427109974423,88394393.88000001,0.047089
CUST_027408,52.0,496963.47,640.0,115,69123.77,25775.86,0.373,0,0.198,3,unemployed,student,0,-6.02,0,0.6224005156757297,0.13909225561387845,0.0,9.583333333333334,0,fair,513.28,0.6224005156757297,0.02586206896551724,0,0,0.073854,318056620.79999995,0.25,0.627,0.073854,0.20080385395537526,57150799.05,0.139129
CUST_027409,33.0,382546.05,683.0,223,38413.52,9699.44,0.253,1,0.064,0,employed,standard,1,28.91,0,0.3042595264021155,0.10041541403969535,0.08333333333333333,18.583333333333332,0,good,639.288,0.30425952640211557,0.0,0,0,0.016192,261278952.15,0.08333333333333333,0.747,0.016192,0.13804117647058822,85307769.14999999,0.064009
CUST_027410,35.0,1113322.65,713.0,94,38425.49,3083.64,0.08,1,0.249,1,employed,student,1,34.93,1,0.033237157260745574,0.03451424436572812,0.08333333333333333,7.833333333333333,0,good,535.463,0.03323715726074557,0.010526315789473684,0,0,0.01992,793799049.4499999,0.16666666666666666,0.92,0.01992,0.14015557275541796,104652329.1,0.0064
CUST_027411,45.0,994543.28,620.0,29,46492.1,9594.08,0.206,0,0.401,1,employed,premium,0,15.96,0,0.1157606333632861,0.0467471863064622,0.0,2.4166666666666665,0,fair,371.38,0.1157606333632861,0.03333333333333333,0,0,0.082606,616616833.6,0.08333333333333333,0.794,0.082606,0.22595980392156864,28841755.12,0.042435999999999995
CUST_027412,44.0,965019.47,508.0,11,28356.11,12790.48,0.451,1,0.165,1,unemployed,standard,0,16.24,0,0.15904939202936497,0.029383977092192762,0.08333333333333333,0.9166666666666666,0,poor,424.18,0.15904939202936494,0.08333333333333333,1,0,0.07441500000000001,490229890.76,0.16666666666666666,0.5489999999999999,0.07441500000000001,0.27298921568627454,10615214.17,0.203401
CUST_027413,29.0,693456.07,669.0,232,38814.59,10698.27,0.276,1,0.444,4,employed,standard,1,28.56,0,0.18512959299642442,0.05597267322211196,0.08333333333333333,19.333333333333332,0,fair,371.96400000000006,0.18512959299642442,0.017167381974248927,0,0,0.12254400000000001,463922110.83,0.4166666666666667,0.724,0.12254400000000001,0.24429909113860138,160881808.23999998,0.07617600000000001
CUST_027414,49.0,606629.3,606.0,49,83666.86,60457.66,0.723,1,0.273,2,retired,standard,0,4.37,0,1.1959394641834806,0.13792090161157727,0.08333333333333333,4.083333333333333,0,fair,440.562,1.1959394641834806,0.04,0,1,0.197379,367617355.8,0.25,0.277,0.197379,0.3154676470588236,29724835.700000003,0.522729
CUST_027415,46.0,1305479.59,678.0,148,90200.72,14063.47,0.156,0,0.342,1,employed,premium,1,31.59,0,0.12927175674956357,0.06909393351756651,0.0,12.333333333333334,0,good,446.12399999999997,0.12927175674956357,0.006711409395973154,0,0,0.053352000000000004,885115162.0200001,0.08333333333333333,0.844,0.053352000000000004,0.1780770232925385,193210979.32000002,0.024336
CUST_027416,42.0,1139249.87,660.0,75,106515.05,9995.66,0.094,0,0.227,0,self_employed,premium,1,18.01,0,0.1052867532914443,0.09349577542633382,0.0,6.25,0,fair,510.18,0.1052867532914443,0.0,0,0,0.021338,751904914.2,0.0,0.906,0.021338,0.14260882352941176,85443740.25000001,0.008836
CUST_027417,35.0,574972.34,679.0,123,70004.74,9143.18,0.131,2,0.3,3,employed,standard,0,-3.0,0,0.19082337073814717,0.12175323077280555,0.16666666666666666,10.25,0,good,475.29999999999995,0.19082337073814717,0.024193548387096774,0,0,0.0393,390406218.85999995,0.4166666666666667,0.869,0.0393,0.18897229601518023,70721597.82,0.017161000000000003
CUST_027418,35.0,2022964.84,692.0,114,50678.68,11095.7,0.219,1,0.256,1,employed,premium,0,-4.84,0,0.06581844497109501,0.025051686019416926,0.08333333333333333,9.5,0,good,514.848,0.065818444971095,0.008695652173913044,0,0,0.056064,1399891669.28,0.16666666666666666,0.781,0.056064,0.17693427109974427,230617991.76000002,0.047961
CUST_027419,38.0,564504.68,726.0,47,38089.24,6273.13,0.165,0,0.412,1,employed,standard,0,11.66,0,0.1333515250927592,0.06747373644448793,0.0,3.9166666666666665,0,good,426.88800000000003,0.1333515250927592,0.020833333333333332,0,0,0.06798,409830397.68000007,0.08333333333333333,0.835,0.06798,0.18184803921568626,26531719.96,0.027225000000000003
CUST_027420,25.0,710312.27,678.0,170,33362.97,11453.79,0.343,2,0.16,0,employed,premium,1,19.29,0,0.1935000784936462,0.04696944063770713,0.16666666666666666,14.166666666666666,0,good,569.52,0.19350007849364617,0.0,0,0,0.054880000000000005,481591719.06,0.16666666666666666,0.657,0.054880000000000005,0.1943058823529412,120753085.9,0.11764900000000002
CUST_027421,40.0,1116506.95,760.0,132,44963.22,13607.62,0.303,1,0.066,0,unemployed,premium,0,-1.59,0,0.1462520587086359,0.04027133015159467,0.08333333333333333,11.0,0,excellent,709.8399999999999,0.1462520587086359,0.0,0,0,0.019998000000000002,848545282.0,0.08333333333333333,0.6970000000000001,0.019998000000000002,0.12136470588235292,147378917.4,0.091809
CUST_027422,51.0,705885.58,727.0,204,66574.54,21639.77,0.325,2,0.39,0,employed,standard,1,29.57,0,0.3678744082008305,0.09431350049678022,0.16666666666666666,17.0,0,good,443.46999999999997,0.3678744082008305,0.0,0,0,0.12675,513178816.65999997,0.16666666666666666,0.675,0.12675,0.23091176470588234,144000658.32,0.10562500000000001
CUST_027423,51.0,530228.36,729.0,18,48571.29,3736.25,0.077,0,0.226,0,employed,student,1,27.48,0,0.08455790633303734,0.0916044739666509,0.0,1.5,0,good,564.246,0.08455790633303734,0.0,0,0,0.017402,386536474.44,0.0,0.923,0.017402,0.11460588235294117,9544110.48,0.005929
CUST_027424,35.0,709109.99,677.0,84,41109.36,9995.5,0.243,1,0.257,2,self_employed,premium,1,28.87,0,0.16915006372988767,0.0579731784627657,0.08333333333333333,7.0,0,good,503.011,0.16915006372988764,0.023529411764705882,0,0,0.062451,480067463.23,0.25,0.757,0.062451,0.18876176470588235,59565239.16,0.059049
CUST_027425,53.0,595785.15,688.0,141,137692.78,20221.21,0.147,0,0.062,1,employed,standard,1,34.34,0,0.40728527725137154,0.2311114669440821,0.0,11.75,0,good,645.3439999999999,0.40728527725137154,0.007042253521126761,0,0,0.009113999999999999,409900183.2,0.08333333333333333,0.853,0.009113999999999999,0.10278069594034796,84005706.15,0.021608999999999996
CUST_027426,63.0,228949.55,646.0,18,23654.98,6731.95,0.285,1,0.112,2,employed,standard,0,9.78,0,0.3528436723286855,0.10331961779352701,0.08333333333333333,1.5,0,fair,573.648,0.3528436723286855,0.10526315789473684,0,0,0.03192,147901409.29999998,0.25,0.7150000000000001,0.03192,0.18002631578947367,4121091.9,0.08122499999999999
CUST_027427,36.0,938016.81,730.0,90,63433.7,10376.85,0.164,0,0.141,1,unemployed,premium,1,21.79,0,0.13275049942868294,0.06762533392125455,0.0,7.5,0,good,627.0699999999999,0.13275049942868294,0.01098901098901099,0,0,0.023124,684752271.3000001,0.08333333333333333,0.836,0.023124,0.11150184227537169,84421512.9,0.026896000000000003
CUST_027428,48.0,451313.37,673.0,210,17890.94,11968.22,0.669,1,0.389,1,unemployed,standard,0,-2.48,0,0.3182237654514866,0.03964194546241783,0.08333333333333333,17.5,0,good,411.203,0.31822376545148656,0.004739336492890996,0,0,0.260241,303733898.01,0.16666666666666666,0.33099999999999996,0.260241,0.30649452188458326,94775807.7,0.44756100000000004
CUST_027429,18.0,355841.22,643.0,155,40335.55,6442.71,0.16,1,0.073,0,self_employed,standard,1,32.99,1,0.21726690348015334,0.11335266330303163,0.08333333333333333,12.916666666666666,0,fair,596.061,0.21726690348015332,0.0,0,0,0.01168,228805904.45999998,0.08333333333333333,0.84,0.01168,0.13580882352941176,55155389.099999994,0.0256
CUST_027430,25.0,1027071.9,644.0,157,30720.99,3893.64,0.127,2,0.359,2,employed,premium,0,11.7,0,0.0454921218271087,0.029911236009864547,0.16666666666666666,13.083333333333334,0,fair,412.80400000000003,0.0454921218271087,0.012658227848101266,0,0,0.045593,661434303.6,0.3333333333333333,0.873,0.045593,0.2141217051377513,161250288.3,0.016129
CUST_027431,41.0,707987.15,631.0,54,45849.61,16692.63,0.364,1,0.25,3,employed,standard,1,27.69,0,0.2829310673223377,0.06476051154318267,0.08333333333333333,4.5,0,fair,473.25,0.2829310673223377,0.05454545454545454,0,0,0.091,446739891.65000004,0.3333333333333333,0.636,0.091,0.23054866310160432,38231306.1,0.132496
CUST_027432,28.0,810825.8,673.0,72,46158.24,10911.52,0.236,0,0.26,0,unemployed,standard,1,27.93,0,0.16148751063422007,0.05692744360132595,0.0,6.0,0,good,498.02,0.1614875106342201,0.0,0,0,0.06136,545685763.4,0.0,0.764,0.06136,0.1746705882352941,58379457.6,0.055695999999999996
CUST_027433,64.0,564192.2,673.0,66,28668.92,2850.05,0.099,3,0.356,4,employed,standard,1,38.34,1,0.06061870405156258,0.05081410200282811,0.25,5.5,0,good,433.41200000000003,0.060618704051562576,0.05970149253731343,0,0,0.035244,379701350.59999996,0.5833333333333334,0.901,0.035244,0.21474073748902547,37236685.199999996,0.009801
CUST_027434,47.0,660617.01,628.0,107,32696.47,6318.02,0.193,1,0.271,1,employed,premium,0,-4.0,0,0.11476580053547214,0.049493836073037235,0.08333333333333333,8.916666666666666,0,fair,457.812,0.11476580053547214,0.009259259259259259,0,0,0.052303,414867482.28000003,0.16666666666666666,0.8069999999999999,0.052303,0.19812886710239652,70686020.07000001,0.037249000000000004
CUST_027435,52.0,521609.67,768.0,66,31015.69,11515.43,0.371,0,0.094,0,employed,student,1,19.13,0,0.26492062541708633,0.05946149349570149,0.0,5.5,0,excellent,695.808,0.26492062541708633,0.0,0,0,0.034874,400596226.56,0.0,0.629,0.034874,0.12664117647058823,34426238.22,0.13764099999999999
CUST_027436,40.0,405299.82,615.0,168,157513.42,34231.45,0.217,2,0.204,0,self_employed,premium,1,36.38,0,1.0135148838704147,0.38863432014354216,0.16666666666666666,14.0,0,fair,489.54,1.0135148838704147,0.0,0,0,0.044267999999999995,249259389.3,0.16666666666666666,0.783,0.044267999999999995,0.20234117647058822,68090369.76,0.047089
CUST_027437,28.0,812929.38,631.0,205,25499.48,3496.57,0.137,0,0.198,0,employed,standard,0,3.84,0,0.05161437270233732,0.03136739872779601,0.0,17.083333333333332,0,fair,506.062,0.05161437270233732,0.0,0,0,0.027126000000000004,512958438.78000003,0.0,0.863,0.027126000000000004,0.15419411764705884,166650522.9,0.018769000000000004
CUST_027438,34.0,664685.36,669.0,48,60615.18,14274.76,0.235,0,0.215,1,employed,standard,1,27.88,0,0.2577115885326555,0.09119379430893439,0.0,4.0,0,fair,525.1650000000001,0.2577115885326555,0.02040816326530612,0,0,0.050524999999999994,444674505.84,0.08333333333333333,0.765,0.050524999999999994,0.16667316926770706,31904897.28,0.055224999999999996
CUST_027439,43.0,1295854.79,644.0,72,17033.32,9919.74,0.582,1,0.19,0,employed,standard,1,17.82,0,0.09185973684597794,0.013144466595674658,0.08333333333333333,6.0,0,fair,521.64,0.09185973684597792,0.0,0,0,0.11058,834530484.76,0.08333333333333333,0.41800000000000004,0.11058,0.24910588235294118,93301544.88,0.33872399999999997
